promo_id,sku_id,retailer_id,start_date,end_date,promo_type,discount_pct,incremental_units,incremental_dollars,lift_pct
PRM-000263,SKU-0005,RET-006,2023-09-09,2023-09-15,Feature,20.0,425,943.65,57.9
PRM-000264,SKU-0005,RET-004,2023-09-09,2023-09-15,Feature,20.0,2291,5615.55,77.2
PRM-000265,SKU-0005,RET-001,2023-09-09,2023-09-15,Feature,20.0,7863,18608.33,80.0
PRM-000266,SKU-0005,RET-011,2023-09-09,2023-09-15,Feature,20.0,1046,2045.66,54.3
PRM-000267,SKU-0005,RET-001,2023-11-25,2023-12-01,Feature & Display,20.0,5960,13946.01,78.0
PRM-000268,SKU-0005,RET-010,2023-11-25,2023-12-01,Feature & Display,20.0,1031,2365.6,68.1
PRM-000269,SKU-0005,RET-011,2023-11-25,2023-12-01,Feature & Display,20.0,1117,2825.5,82.7
PRM-000270,SKU-0005,RET-006,2023-12-02,2023-12-08,TPR,30.0,544,831.75,77.4
PRM-000271,SKU-0005,RET-004,2023-12-02,2023-12-08,TPR,30.0,3911,7683.84,112.7
PRM-000272,SKU-0005,RET-001,2023-12-02,2023-12-08,TPR,30.0,10479,16746.88,91.3
PRM-000273,SKU-0005,RET-010,2023-12-02,2023-12-08,TPR,30.0,2417,4852.76,116.8
PRM-000274,SKU-0005,RET-011,2023-12-02,2023-12-08,TPR,30.0,1879,2927.0,84.2
PRM-000275,SKU-0005,RET-010,2024-01-06,2024-01-12,Feature,25.0,2098,3995.72,75.9
PRM-000276,SKU-0005,RET-011,2024-01-06,2024-01-12,Feature,25.0,1969,4205.97,89.8
PRM-000277,SKU-0005,RET-006,2024-01-27,2024-02-02,Display,30.0,675,1445.36,114.4
PRM-000278,SKU-0005,RET-011,2024-01-27,2024-02-02,Display,30.0,1687,2628.63,84.2
PRM-000279,SKU-0005,RET-004,2024-02-10,2024-02-16,Feature & Display,15.0,1228,2651.64,40.2
PRM-000280,SKU-0005,RET-011,2024-02-10,2024-02-16,Feature & Display,15.0,686,1445.32,39.0
PRM-000281,SKU-0005,RET-006,2024-03-23,2024-03-29,Feature,30.0,719,1463.41,105.7
PRM-000282,SKU-0005,RET-011,2024-03-23,2024-03-29,Feature,30.0,2313,4725.44,120.4
PRM-000283,SKU-0005,RET-008,2024-06-15,2024-06-21,TPR,25.0,1649,3257.69,96.1
PRM-000284,SKU-0005,RET-010,2024-06-15,2024-06-21,TPR,25.0,1467,2905.7,79.9
PRM-000285,SKU-0005,RET-011,2024-06-15,2024-06-21,TPR,25.0,1138,1841.05,63.6
PRM-000286,SKU-0005,RET-004,2024-08-10,2024-08-16,TPR,30.0,3138,4782.45,82.5
PRM-000287,SKU-0005,RET-008,2024-08-10,2024-08-16,TPR,30.0,2347,3761.31,99.1
PRM-000288,SKU-0005,RET-001,2024-08-10,2024-08-16,TPR,30.0,10212,15874.86,88.6
PRM-000289,SKU-0005,RET-011,2024-08-10,2024-08-16,TPR,30.0,2205,4392.89,115.3
PRM-000290,SKU-0005,RET-006,2024-12-14,2024-12-20,Feature,25.0,526,963.23,66.6
PRM-000291,SKU-0005,RET-001,2024-12-14,2024-12-20,Feature,25.0,10156,18871.1,78.6
PRM-000292,SKU-0005,RET-008,2024-12-21,2024-12-27,Feature,10.0,925,2246.83,33.6
PRM-000293,SKU-0005,RET-001,2024-12-21,2024-12-27,Feature,10.0,3948,8795.66,26.2
PRM-000294,SKU-0005,RET-010,2024-12-21,2024-12-27,Feature,10.0,809,2396.2,40.7
PRM-000295,SKU-0005,RET-006,2024-12-28,2025-01-03,TPR,25.0,538,1073.64,73.1
PRM-000296,SKU-0005,RET-011,2024-12-28,2025-01-03,TPR,25.0,1889,4146.07,94.2
PRM-000297,SKU-0006,RET-011,2023-01-21,2023-01-27,TPR,10.0,533,1295.49,28.3
PRM-000298,SKU-0006,RET-002,2023-01-21,2023-01-27,TPR,10.0,1436,4229.83,42.0
PRM-000299,SKU-0006,RET-007,2023-01-21,2023-01-27,TPR,10.0,1374,3327.85,35.5
PRM-000300,SKU-0006,RET-011,2023-03-11,2023-03-17,TPR,20.0,1137,2480.96,64.6
PRM-000301,SKU-0006,RET-008,2023-03-11,2023-03-17,TPR,20.0,1528,3033.55,67.0
PRM-000302,SKU-0006,RET-006,2023-03-11,2023-03-17,TPR,20.0,543,1440.64,80.8
PRM-000303,SKU-0006,RET-002,2023-04-08,2023-04-14,Display,30.0,2835,4524.91,87.9
PRM-000304,SKU-0006,RET-007,2023-04-08,2023-04-14,Display,30.0,2303,2887.74,79.0
PRM-000305,SKU-0006,RET-008,2023-04-08,2023-04-14,Display,30.0,1695,2475.82,90.6
PRM-000306,SKU-0006,RET-002,2023-04-22,2023-04-28,TPR,15.0,1834,4427.34,48.8
PRM-000307,SKU-0006,RET-010,2023-04-22,2023-04-28,TPR,15.0,993,2325.83,46.4
PRM-000308,SKU-0006,RET-007,2023-04-22,2023-04-28,TPR,15.0,1499,3080.97,46.1
PRM-000309,SKU-0006,RET-002,2023-06-03,2023-06-09,Feature,15.0,2133,5617.91,58.1
PRM-000310,SKU-0006,RET-010,2023-06-03,2023-06-09,Feature,15.0,1036,2608.11,52.7
PRM-000311,SKU-0006,RET-008,2023-06-03,2023-06-09,Feature,15.0,941,1752.69,39.5
PRM-000312,SKU-0006,RET-009,2023-06-03,2023-06-09,Feature,15.0,4516,10051.31,42.9
PRM-000313,SKU-0006,RET-007,2023-09-09,2023-09-15,Feature,30.0,4018,7011.87,118.0
PRM-000314,SKU-0006,RET-011,2023-09-23,2023-09-29,TPR,30.0,1646,2546.86,85.2
PRM-000315,SKU-0006,RET-002,2023-09-23,2023-09-29,TPR,30.0,3520,6116.5,96.9
PRM-000316,SKU-0006,RET-007,2023-11-25,2023-12-01,TPR,30.0,2968,4412.61,93.6
PRM-000317,SKU-0006,RET-008,2023-11-25,2023-12-01,TPR,30.0,2168,3938.24,124.3
PRM-000318,SKU-0006,RET-006,2023-11-25,2023-12-01,TPR,30.0,597,1274.39,117.2
PRM-000319,SKU-0006,RET-011,2024-01-13,2024-01-19,Feature,15.0,1077,2712.48,52.8
PRM-000320,SKU-0006,RET-007,2024-01-13,2024-01-19,Feature,15.0,2093,4478.07,49.4
PRM-000321,SKU-0006,RET-002,2024-03-30,2024-04-05,TPR,30.0,4014,8203.03,124.6
PRM-000322,SKU-0006,RET-010,2024-03-30,2024-04-05,TPR,30.0,2085,3686.99,99.1
PRM-000323,SKU-0006,RET-010,2024-04-06,2024-04-12,TPR,15.0,1124,2844.54,53.4
PRM-000324,SKU-0006,RET-011,2024-05-04,2024-05-10,Feature,25.0,1640,3436.31,89.6
PRM-000325,SKU-0006,RET-002,2024-05-04,2024-05-10,Feature,25.0,2823,5920.15,89.7
PRM-000326,SKU-0006,RET-002,2024-07-13,2024-07-19,TPR,20.0,2783,6752.77,78.5
PRM-000327,SKU-0006,RET-010,2024-07-13,2024-07-19,TPR,20.0,1606,4005.2,83.4
PRM-000328,SKU-0006,RET-009,2024-07-13,2024-07-19,TPR,20.0,6105,13062.71,62.7
PRM-000329,SKU-0006,RET-002,2024-12-14,2024-12-20,TPR,30.0,3407,5800.95,94.5
PRM-000330,SKU-0006,RET-007,2024-12-14,2024-12-20,TPR,30.0,3275,5093.07,99.1
PRM-000331,SKU-0006,RET-006,2024-12-14,2024-12-20,TPR,30.0,801,1675.34,113.4
PRM-000332,SKU-0006,RET-009,2024-12-14,2024-12-20,TPR,30.0,8177,12677.64,85.3
PRM-000333,SKU-0006,RET-011,2024-12-21,2024-12-27,Feature,30.0,1925,3561.64,105.6
PRM-000334,SKU-0007,RET-007,2023-03-18,2023-03-24,TPR,15.0,1946,4552.31,51.2
PRM-000335,SKU-0007,RET-006,2023-03-18,2023-03-24,TPR,15.0,367,1134.2,59.8
PRM-000336,SKU-0007,RET-002,2023-03-18,2023-03-24,TPR,15.0,1556,3344.79,37.6
PRM-000337,SKU-0007,RET-009,2023-03-18,2023-03-24,TPR,15.0,4885,14248.36,62.9
PRM-000338,SKU-0007,RET-007,2023-03-25,2023-03-31,Feature & Display,20.0,2856,6058.89,67.9
PRM-000339,SKU-0007,RET-009,2023-03-25,2023-03-31,Feature & Display,20.0,5754,12662.39,59.1
PRM-000340,SKU-0007,RET-004,2023-03-25,2023-03-31,Feature & Display,20.0,2900,7722.74,82.7
PRM-000341,SKU-0007,RET-003,2023-04-01,2023-04-07,Feature & Display,15.0,4047,10980.45,53.4
PRM-000342,SKU-0007,RET-007,2023-04-01,2023-04-07,Feature & Display,15.0,2111,4894.26,50.4
PRM-000343,SKU-0007,RET-006,2023-04-01,2023-04-07,Feature & Display,15.0,428,1194.23,48.6
PRM-000344,SKU-0007,RET-005,2023-04-01,2023-04-07,Feature & Display,15.0,1424,3976.26,56.7
PRM-000345,SKU-0007,RET-006,2023-04-15,2023-04-21,Feature,20.0,615,1660.94,72.5
PRM-000346,SKU-0007,RET-002,2023-04-15,2023-04-21,Feature,20.0,3213,8419.78,79.8
PRM-000347,SKU-0007,RET-010,2023-04-15,2023-04-21,Feature,20.0,1626,3907.08,67.5
PRM-000348,SKU-0007,RET-009,2023-04-15,2023-04-21,Feature,20.0,7935,21159.85,83.0
PRM-000349,SKU-0007,RET-004,2023-04-15,2023-04-21,Feature,20.0,2360,5758.3,69.3
PRM-000350,SKU-0007,RET-003,2023-04-22,2023-04-28,Feature & Display,15.0,3847,10655.32,55.7
PRM-000351,SKU-0007,RET-006,2023-04-22,2023-04-28,Feature & Display,15.0,464,1444.82,61.2
PRM-000352,SKU-0007,RET-009,2023-04-22,2023-04-28,Feature & Display,15.0,4852,11114.15,40.6
PRM-000353,SKU-0007,RET-006,2023-07-22,2023-07-28,Feature & Display,25.0,472,868.21,63.6
PRM-000354,SKU-0007,RET-002,2023-07-22,2023-07-28,Feature & Display,25.0,3721,8691.56,96.0
PRM-000355,SKU-0007,RET-003,2023-08-19,2023-08-25,TPR,25.0,3865,7184.96,69.4
PRM-000356,SKU-0007,RET-010,2023-08-19,2023-08-25,TPR,25.0,1236,2137.29,64.5
PRM-000357,SKU-0007,RET-009,2023-08-19,2023-08-25,TPR,25.0,7432,16164.45,85.0
PRM-000358,SKU-0007,RET-004,2023-08-19,2023-08-25,TPR,25.0,2761,6097.83,87.1
PRM-000359,SKU-0007,RET-005,2023-08-19,2023-08-25,TPR,25.0,1486,3148.68,81.7
PRM-000360,SKU-0007,RET-007,2023-08-26,2023-09-01,TPR,25.0,3059,5087.8,70.7
PRM-000361,SKU-0007,RET-006,2023-08-26,2023-09-01,TPR,25.0,634,1518.48,87.6
PRM-000362,SKU-0007,RET-002,2023-08-26,2023-09-01,TPR,25.0,3158,5940.71,70.3
PRM-000363,SKU-0007,RET-005,2023-08-26,2023-09-01,TPR,25.0,1752,3965.73,90.8
PRM-000364,SKU-0007,RET-003,2023-09-16,2023-09-22,TPR,20.0,3447,8106.31,65.1
PRM-000365,SKU-0007,RET-010,2023-09-16,2023-09-22,TPR,20.0,1094,2210.24,53.1
PRM-000366,SKU-0007,RET-004,2023-09-16,2023-09-22,TPR,20.0,1487,2917.97,51.5
PRM-000367,SKU-0007,RET-003,2023-11-25,2023-12-01,Feature & Display,30.0,6182,12566.96,109.6
PRM-000368,SKU-0007,RET-010,2023-11-25,2023-12-01,Feature & Display,30.0,2467,4625.55,97.8
PRM-000369,SKU-0007,RET-009,2023-11-25,2023-12-01,Feature & Display,30.0,10067,18596.28,95.9
PRM-000370,SKU-0007,RET-004,2023-11-25,2023-12-01,Feature & Display,30.0,3577,7543.07,116.3
PRM-000371,SKU-0007,RET-002,2023-12-02,2023-12-08,Feature & Display,20.0,2908,6892.69,66.0
PRM-000372,SKU-0007,RET-010,2023-12-02,2023-12-08,Feature & Display,20.0,1518,3804.89,72.9
PRM-000373,SKU-0007,RET-009,2023-12-02,2023-12-08,Feature & Display,20.0,7224,18988.24,80.3
PRM-000374,SKU-0007,RET-003,2024-01-13,2024-01-19,Feature & Display,25.0,5358,13053.14,104.5
PRM-000375,SKU-0007,RET-007,2024-01-13,2024-01-19,Feature & Display,25.0,3451,7286.08,101.2
PRM-000376,SKU-0007,RET-002,2024-01-13,2024-01-19,Feature & Display,25.0,3264,7718.6,98.3
PRM-000377,SKU-0007,RET-010,2024-01-13,2024-01-19,Feature & Display,25.0,1458,3231.55,87.6
PRM-000378,SKU-0007,RET-003,2024-02-10,2024-02-16,TPR,30.0,6846,13978.58,110.3
PRM-000379,SKU-0007,RET-007,2024-02-10,2024-02-16,TPR,30.0,3564,5907.36,98.3
PRM-000380,SKU-0007,RET-004,2024-02-10,2024-02-16,TPR,30.0,3554,5297.19,77.4
PRM-000381,SKU-0007,RET-005,2024-02-10,2024-02-16,TPR,30.0,2105,4194.93,106.3
PRM-000382,SKU-0007,RET-007,2024-06-29,2024-07-05,Feature & Display,30.0,4710,8747.31,116.5
PRM-000383,SKU-0007,RET-010,2024-06-29,2024-07-05,Feature & Display,30.0,2635,5216.82,105.3
PRM-000384,SKU-0007,RET-009,2024-06-29,2024-07-05,Feature & Display,30.0,11908,23912.88,107.5
PRM-000385,SKU-0007,RET-004,2024-06-29,2024-07-05,Feature & Display,30.0,3640,5260.15,75.6
PRM-000386,SKU-0007,RET-007,2024-07-06,2024-07-12,TPR,10.0,1124,2631.14,29.2
PRM-000387,SKU-0007,RET-006,2024-07-06,2024-07-12,TPR,10.0,241,746.44,33.5
PRM-000388,SKU-0007,RET-002,2024-07-06,2024-07-12,TPR,10.0,1462,3873.72,29.0
PRM-000389,SKU-0007,RET-005,2024-07-06,2024-07-12,TPR,10.0,669,1599.09,25.1
PRM-000390,SKU-0007,RET-007,2024-09-21,2024-09-27,TPR,30.0,3331,5855.26,106.7
PRM-000391,SKU-0007,RET-003,2024-11-02,2024-11-08,Feature,15.0,2529,6376.19,46.7
PRM-000392,SKU-0007,RET-002,2024-11-02,2024-11-08,Feature,15.0,1346,2974.62,38.8
PRM-000393,SKU-0007,RET-010,2024-11-02,2024-11-08,Feature,15.0,788,1717.97,38.2
PRM-000394,SKU-0007,RET-005,2024-11-02,2024-11-08,Feature,15.0,858,2175.98,47.1
PRM-000395,SKU-0007,RET-007,2024-11-09,2024-11-15,Feature & Display,15.0,1603,3911.25,55.8
PRM-000396,SKU-0007,RET-006,2024-11-09,2024-11-15,Feature & Display,15.0,328,906.45,47.7
PRM-000397,SKU-0007,RET-009,2024-11-09,2024-11-15,Feature & Display,15.0,4586,13131.87,60.1
PRM-000398,SKU-0007,RET-004,2024-11-09,2024-11-15,Feature & Display,15.0,1595,4611.64,61.5
PRM-000399,SKU-0007,RET-005,2024-11-09,2024-11-15,Feature & Display,15.0,915,2422.97,50.9
PRM-000400,SKU-0007,RET-007,2024-11-16,2024-11-22,TPR,25.0,3620,7226.87,91.1
PRM-000401,SKU-0007,RET-006,2024-11-16,2024-11-22,TPR,25.0,593,1256.09,73.7
PRM-000402,SKU-0007,RET-010,2024-11-16,2024-11-22,TPR,25.0,1630,2888.44,66.1
PRM-000403,SKU-0007,RET-004,2024-11-16,2024-11-22,TPR,25.0,3259,7800.22,100.7
PRM-000404,SKU-0007,RET-005,2024-11-16,2024-11-22,TPR,25.0,1856,3862.62,79.7
PRM-000405,SKU-0007,RET-003,2024-11-30,2024-12-06,Feature & Display,10.0,2074,5715.91,31.0
PRM-000406,SKU-0007,RET-006,2024-11-30,2024-12-06,Feature & Display,10.0,186,484.79,25.4
PRM-000407,SKU-0007,RET-004,2024-11-30,2024-12-06,Feature & Display,10.0,1018,2713.41,29.3
PRM-000408,SKU-0007,RET-005,2024-11-30,2024-12-06,Feature & Display,10.0,867,2727.09,41.6
PRM-000409,SKU-0008,RET-002,2023-01-21,2023-01-27,TPR,25.0,3109,7669.36,96.7
PRM-000410,SKU-0008,RET-004,2023-01-21,2023-01-27,TPR,25.0,2709,6793.96,99.8
PRM-000411,SKU-0008,RET-002,2023-03-11,2023-03-17,TPR,10.0,1033,2859.47,28.7
PRM-000412,SKU-0008,RET-009,2023-03-11,2023-03-17,TPR,10.0,2801,9091.47,39.5
PRM-000413,SKU-0008,RET-004,2023-03-11,2023-03-17,TPR,10.0,1097,3217.46,31.7
PRM-000414,SKU-0008,RET-005,2023-04-08,2023-04-14,TPR,30.0,2288,4880.07,109.0
PRM-000415,SKU-0008,RET-003,2023-05-13,2023-05-19,TPR,25.0,5026,12151.19,93.1
PRM-000416,SKU-0008,RET-011,2023-05-13,2023-05-19,TPR,25.0,1466,3347.92,84.8
PRM-000417,SKU-0008,RET-005,2023-05-13,2023-05-19,TPR,25.0,1798,4535.93,101.0
PRM-000418,SKU-0008,RET-004,2023-05-13,2023-05-19,TPR,25.0,2303,4409.21,67.8
PRM-000419,SKU-0008,RET-002,2023-08-05,2023-08-11,TPR,10.0,1087,3429.73,36.8
PRM-000420,SKU-0008,RET-001,2023-08-05,2023-08-11,TPR,10.0,3225,9961.76,39.6
PRM-000421,SKU-0008,RET-005,2023-08-05,2023-08-11,TPR,10.0,509,1483.44,31.3
PRM-000422,SKU-0008,RET-002,2023-09-16,2023-09-22,TPR,25.0,2857,6713.14,88.7
PRM-000423,SKU-0008,RET-003,2023-09-16,2023-09-22,TPR,25.0,3406,7287.8,77.2
PRM-000424,SKU-0008,RET-009,2023-09-16,2023-09-22,TPR,25.0,6858,15211.97,81.1
PRM-000425,SKU-0008,RET-001,2023-09-16,2023-09-22,TPR,25.0,6533,11772.12,67.2
PRM-000426,SKU-0008,RET-004,2023-09-16,2023-09-22,TPR,25.0,2092,3807.59,64.5
PRM-000427,SKU-0008,RET-002,2023-11-25,2023-12-01,TPR,20.0,1716,4077.83,61.3
PRM-000428,SKU-0008,RET-010,2023-11-25,2023-12-01,TPR,20.0,900,2418.85,75.5
PRM-000429,SKU-0008,RET-009,2023-11-25,2023-12-01,TPR,20.0,3861,9287.76,62.3
PRM-000430,SKU-0008,RET-011,2023-11-25,2023-12-01,TPR,20.0,937,2435.32,70.8
PRM-000431,SKU-0008,RET-005,2023-11-25,2023-12-01,TPR,20.0,913,2322.49,68.2
PRM-000432,SKU-0008,RET-002,2024-03-09,2024-03-15,Feature & Display,25.0,2555,6472.93,101.9
PRM-000433,SKU-0008,RET-009,2024-03-09,2024-03-15,Feature & Display,25.0,4833,10139.84,75.3
PRM-000434,SKU-0008,RET-001,2024-03-09,2024-03-15,Feature & Display,25.0,7537,17136.23,91.5
PRM-000435,SKU-0008,RET-005,2024-03-09,2024-03-15,Feature & Display,25.0,1282,3180.02,97.7
PRM-000436,SKU-0008,RET-004,2024-03-09,2024-03-15,Feature & Display,25.0,2248,5409.46,92.4
PRM-000437,SKU-0008,RET-002,2024-04-13,2024-04-19,Display,10.0,1261,4094.69,39.5
PRM-000438,SKU-0008,RET-002,2024-04-20,2024-04-26,Display,10.0,1237,3969.54,38.4
PRM-000439,SKU-0008,RET-009,2024-06-08,2024-06-14,TPR,20.0,4814,12616.32,72.0
PRM-000440,SKU-0008,RET-001,2024-06-08,2024-06-14,TPR,20.0,7292,18650.32,75.8
PRM-000441,SKU-0008,RET-003,2024-06-22,2024-06-28,Feature & Display,30.0,4317,6592.85,75.8
PRM-000442,SKU-0008,RET-009,2024-06-22,2024-06-28,Feature & Display,30.0,7864,17398.84,115.7
PRM-000443,SKU-0008,RET-001,2024-06-22,2024-06-28,Feature & Display,30.0,9033,19747.64,124.2
PRM-000444,SKU-0008,RET-011,2024-06-22,2024-06-28,Feature & Display,30.0,1509,2795.09,90.6
PRM-000445,SKU-0008,RET-003,2024-06-29,2024-07-05,TPR,25.0,3596,8147.65,83.7
PRM-000446,SKU-0008,RET-001,2024-06-29,2024-07-05,TPR,25.0,7814,16926.93,84.5
PRM-000447,SKU-0008,RET-011,2024-06-29,2024-07-05,TPR,25.0,1221,2431.91,70.8
PRM-000448,SKU-0008,RET-005,2024-06-29,2024-07-05,TPR,25.0,1063,1885.92,63.0
PRM-000449,SKU-0008,RET-003,2024-07-20,2024-07-26,TPR,30.0,4349,9879.35,121.2
PRM-000450,SKU-0008,RET-001,2024-07-20,2024-07-26,TPR,30.0,9494,20216.35,118.3
PRM-000451,SKU-0008,RET-005,2024-07-20,2024-07-26,TPR,30.0,1398,2883.67,103.7
PRM-000452,SKU-0008,RET-002,2024-08-10,2024-08-16,Feature,10.0,945,2990.62,37.1
PRM-000453,SKU-0008,RET-001,2024-08-10,2024-08-16,Feature,10.0,2539,6281.33,26.2
PRM-000454,SKU-0008,RET-009,2024-12-07,2024-12-13,Feature,10.0,1889,5295.12,29.3
PRM-000455,SKU-0008,RET-011,2024-12-07,2024-12-13,Feature,10.0,550,1719.05,36.1
PRM-000456,SKU-0008,RET-002,2024-12-28,2025-01-03,Display,10.0,1055,3331.18,36.9
PRM-000457,SKU-0008,RET-001,2024-12-28,2025-01-03,Display,10.0,3648,11350.11,40.4
PRM-000458,SKU-0008,RET-011,2024-12-28,2025-01-03,Display,10.0,569,1772.23,35.7
PRM-000459,SKU-0008,RET-005,2024-12-28,2025-01-03,Display,10.0,567,1871.86,41.2
PRM-000460,SKU-0009,RET-011,2023-04-22,2023-04-28,Feature & Display,15.0,2460,7120.36,62.0
PRM-000461,SKU-0009,RET-008,2023-04-22,2023-04-28,Feature & Display,15.0,3138,7551.57,53.2
PRM-000462,SKU-0009,RET-006,2023-04-22,2023-04-28,Feature & Display,15.0,971,2929.25,57.0
PRM-000463,SKU-0009,RET-005,2023-04-22,2023-04-28,Feature & Display,15.0,2231,5919.8,51.3
PRM-000464,SKU-0009,RET-011,2023-05-20,2023-05-26,TPR,15.0,1750,4463.8,47.8
PRM-000465,SKU-0009,RET-008,2023-05-20,2023-05-26,TPR,15.0,1903,3809.5,39.7
PRM-000466,SKU-0009,RET-005,2023-05-20,2023-05-26,TPR,15.0,2492,7192.25,61.6
PRM-000467,SKU-0009,RET-011,2023-05-27,2023-06-02,TPR,25.0,4145,9737.05,97.5
PRM-000468,SKU-0009,RET-002,2023-05-27,2023-06-02,TPR,25.0,6970,14414.58,79.2
PRM-000469,SKU-0009,RET-011,2023-06-24,2023-06-30,Feature,15.0,2230,5667.76,47.5
PRM-000470,SKU-0009,RET-006,2023-06-24,2023-06-30,Feature,15.0,873,2338.67,45.6
PRM-000471,SKU-0009,RET-002,2023-06-24,2023-06-30,Feature,15.0,4890,13745.68,57.8
PRM-000472,SKU-0009,RET-005,2023-09-23,2023-09-29,Display,10.0,1471,4560.9,40.2
PRM-000473,SKU-0009,RET-011,2023-10-28,2023-11-03,Display,25.0,2618,4635.69,66.1
PRM-000474,SKU-0009,RET-006,2023-10-28,2023-11-03,Display,25.0,1441,3720.16,100.9
PRM-000475,SKU-0009,RET-002,2023-10-28,2023-11-03,Display,25.0,6900,15957.19,94.6
PRM-000476,SKU-0009,RET-008,2023-11-11,2023-11-17,Feature,25.0,4585,7445.41,68.2
PRM-000477,SKU-0009,RET-002,2023-11-11,2023-11-17,Feature,25.0,7504,16705.5,88.5
PRM-000478,SKU-0009,RET-010,2023-12-02,2023-12-08,TPR,30.0,5609,9590.99,88.0
PRM-000479,SKU-0009,RET-011,2023-12-02,2023-12-08,TPR,30.0,4749,8513.42,92.8
PRM-000480,SKU-0009,RET-002,2023-12-02,2023-12-08,TPR,30.0,8571,14548.08,87.4
PRM-000481,SKU-0009,RET-011,2024-01-20,2024-01-26,TPR,10.0,1272,3145.85,26.3
PRM-000482,SKU-0009,RET-011,2024-02-10,2024-02-16,Display,30.0,3271,5477.79,86.2
PRM-000483,SKU-0009,RET-008,2024-02-10,2024-02-16,Display,30.0,5687,10975.9,122.7
PRM-000484,SKU-0009,RET-002,2024-05-11,2024-05-17,TPR,15.0,4705,13634.66,62.2
PRM-000485,SKU-0009,RET-010,2024-07-06,2024-07-12,TPR,30.0,4788,8875.24,96.6
PRM-000486,SKU-0009,RET-006,2024-07-06,2024-07-12,TPR,30.0,1624,3364.55,101.0
PRM-000487,SKU-0009,RET-005,2024-07-06,2024-07-12,TPR,30.0,5520,11100.16,108.1
PRM-000488,SKU-0009,RET-010,2024-08-31,2024-09-06,TPR,10.0,1591,4401.95,31.4
PRM-000489,SKU-0009,RET-006,2024-08-31,2024-09-06,TPR,10.0,499,1560.77,34.4
PRM-000490,SKU-0009,RET-005,2024-08-31,2024-09-06,TPR,10.0,1468,4104.58,32.0
PRM-000491,SKU-0009,RET-010,2024-10-05,2024-10-11,Display,25.0,3893,9111.08,96.8
PRM-000492,SKU-0009,RET-011,2024-10-05,2024-10-11,Display,25.0,3672,6985.75,71.4
PRM-000493,SKU-0009,RET-002,2024-10-05,2024-10-11,Display,25.0,6428,11862.06,69.0
PRM-000494,SKU-0009,RET-005,2024-10-05,2024-10-11,Display,25.0,3124,6021.42,72.5
PRM-000495,SKU-0009,RET-011,2024-10-12,2024-10-18,Feature & Display,10.0,1110,2806.12,27.1
PRM-000496,SKU-0009,RET-011,2024-10-26,2024-11-01,TPR,30.0,3602,5420.09,78.2
PRM-000497,SKU-0009,RET-008,2024-10-26,2024-11-01,TPR,30.0,5077,9574.27,117.7
PRM-000498,SKU-0009,RET-005,2024-10-26,2024-11-01,TPR,30.0,3368,4915.32,76.3
PRM-000499,SKU-0010,RET-010,2023-02-18,2023-02-24,Feature,25.0,1145,2815.96,97.6
PRM-000500,SKU-0010,RET-004,2023-02-18,2023-02-24,Feature,25.0,1348,2655.21,70.5
PRM-000501,SKU-0010,RET-005,2023-03-04,2023-03-10,TPR,20.0,768,2119.27,81.4
PRM-000502,SKU-0010,RET-006,2023-03-04,2023-03-10,TPR,20.0,299,892.11,81.5
PRM-000503,SKU-0010,RET-004,2023-03-04,2023-03-10,TPR,20.0,1023,2400.23,60.9
PRM-000504,SKU-0010,RET-010,2023-03-18,2023-03-24,Display,15.0,535,1600.93,60.2
PRM-000505,SKU-0010,RET-004,2023-03-18,2023-03-24,Display,15.0,932,2664.37,54.4
PRM-000506,SKU-0010,RET-001,2023-07-15,2023-07-21,Feature & Display,30.0,4192,5964.16,75.1
PRM-000507,SKU-0010,RET-005,2023-07-15,2023-07-21,Feature & Display,30.0,759,1334.79,86.4
PRM-000508,SKU-0010,RET-006,2023-07-15,2023-07-21,Feature & Display,30.0,266,637.24,117.6
PRM-000509,SKU-0010,RET-004,2023-07-15,2023-07-21,Feature & Display,30.0,1243,2105.53,83.4
PRM-000510,SKU-0010,RET-010,2023-08-26,2023-09-01,Feature & Display,20.0,724,1791.94,66.1
PRM-000511,SKU-0010,RET-006,2023-08-26,2023-09-01,Feature & Display,20.0,232,601.38,62.8
PRM-000512,SKU-0010,RET-008,2023-08-26,2023-09-01,Feature & Display,20.0,717,1375.56,54.5
PRM-000513,SKU-0010,RET-004,2023-08-26,2023-09-01,Feature & Display,20.0,1161,2857.11,65.4
PRM-000514,SKU-0010,RET-003,2023-12-23,2023-12-29,Feature & Display,20.0,1838,4550.75,66.1
PRM-000515,SKU-0010,RET-009,2023-12-23,2023-12-29,Feature & Display,20.0,2928,6928.13,61.6
PRM-000516,SKU-0010,RET-001,2024-01-13,2024-01-19,Feature & Display,20.0,3501,7600.15,58.6
PRM-000517,SKU-0010,RET-002,2024-01-13,2024-01-19,Feature & Display,20.0,1642,4378.04,75.6
PRM-000518,SKU-0010,RET-008,2024-02-17,2024-02-23,Feature,10.0,453,1217.8,34.1
PRM-000519,SKU-0010,RET-002,2024-04-06,2024-04-12,Feature,25.0,1755,3878.89,81.7
PRM-000520,SKU-0010,RET-008,2024-04-06,2024-04-12,Feature,25.0,1066,2262.62,92.2
PRM-000521,SKU-0010,RET-006,2024-04-13,2024-04-19,TPR,10.0,84,236.69,26.4
PRM-000522,SKU-0010,RET-004,2024-04-13,2024-04-19,TPR,10.0,500,1489.77,33.2
